Parça_Kodu,r_optimal,Q_optimal,SS_optimal,grid_r,grid_Q,ml_total_cost,ml_holding_cost,ml_ordering_cost,ml_stockout_cost,ml_service_level,ml_num_orders,ml_avg_inventory,r_eoq,Q_eoq,SS_eoq,eoq_total_cost,eoq_holding_cost,eoq_ordering_cost,eoq_stockout_cost,eoq_service_level,eoq_num_orders,eoq_avg_inventory,abs_saving,pct_saving,ABC,XYZ,Segment,Model_Grubu,champion,WAPE,sMAPE
Part-107,82892,10321,3324.3,86801,11935,1206049.2394152696,590450.0665711612,37710.0,577889.172844108,0.9664003136839246,149,17708.89768373707,138923,4983,61209.2,2362065.178912354,2281515.178912354,80550.0,0.0,1.0,322,68427.66417468524,1156015.9394970846,48.940899252805046,A,Y,AY,Global_ML,LightGBM,21.510439236010548,22.880006113703523
Part-1070,332,332,0.0,365,319,3083.60767668887,1397.7450234592995,1316.25,369.61265322957024,0.9757813119841099,20,184.44774656364476,1498,449,924.1,11564.954788769366,10589.954788769366,975.0,0.0,1.0,15,1397.4603838439384,8481.347112080497,73.33662143077865,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,135.40343448600328,164.00071431078908
Part-1071,446,422,0.0,489,428,3181.178349355158,1412.2412670625667,1361.25,407.6870822925906,0.9766309345912404,21,235.37354451042785,1837,518,1231.3,11131.859956457589,9954.359956457589,1177.5,0.0,1.0,18,1659.0599927429314,7950.681607102431,71.42275988201095,C,Z,CZ,Aralıklı_Croston,UstelDuzeltme,135.34832552392092,164.27813118149854
Part-1072,1355,261,0.3,1478,203,96481.04572761588,26047.891551320678,8860.0,61573.15417629521,0.9530553209135603,103,235.09266876886917,2140,209,773.5,114414.47707288188,102764.47707288191,11650.0,0.0,1.0,135,927.4906232660571,17933.431345266,15.674092828167563,C,Y,CY,Aralıklı_Croston,UstelDuzeltme,40.83180748103584,53.72426287023184
Part-1073,9315,2838,0.0,10171,3996,833748.0931621473,227490.37610299102,8195.0,598062.7170591563,0.9738703623849373,191,2359.0168664189446,17493,593,10800.5,920658.098337108,880193.098337108,40465.0,0.0,1.0,943,9127.376727984083,86910.00517496071,9.439987041002246,B,Y,BY,Global_ML,HareketliOrtalama,34.07423928397225,43.358471444825916
Part-1074,1047,115,21.4,1119,154,440577.73936683044,229799.5950444756,3762.5,207015.6443223548,0.9710429244306443,177,168.9806281123048,3431,29,2111.0,3380391.709093029,3365004.209093029,15387.5,0.0,1.0,732,2474.4191770357047,2939813.969726199,86.96666607654653,C,Z,CZ,Aralıklı_Croston,LightGBM,126.97614820714311,118.69187586321992
Part-1075,74,19,0.0,83,11,15154.05169520163,3223.820551044934,3347.5,8582.731144156702,0.9334750082198988,78,14.080130847007776,227,25,146.1,40725.37324855586,37995.37324855586,2730.0,0.0,1.0,63,165.94590748767413,25571.321553354228,62.7896554742098,C,Z,CZ,Aralıklı_Croston,Croston-SBA,189.57297555186327,144.75580193275047
Part-1076,976,103,0.0,1065,146,534711.0357866766,246514.47637314704,7952.5,280244.05941352964,0.9590434993602758,187,141.4024210648824,2794,33,1729.5,3311068.291312476,3285310.791312476,25757.5,0.0,1.0,612,1884.4771580026063,2776357.2555257995,83.85080014236969,C,Z,CZ,Aralıklı_Croston,LightGBM,284.57071089337234,179.3531699270474
Part-1077,9978,2479,567.8,10266,2016,75819.68721534515,32624.998514343162,18140.0,25054.688701002007,0.9733161898090517,107,2796.204747706741,18733,2666,10560.0,149906.86948500905,132606.86948500905,17300.0,0.0,1.0,102,11365.393867205687,74087.1822696639,49.42213957517988,B,Y,BY,Global_ML,RandomForest,41.89588564112026,54.46789955839867
Part-1078,627,122,6.1,677,93,13396.429221238019,2628.789477411966,4365.0,6402.639743826052,0.9556090261036079,102,113.9246917594937,1391,199,877.7,23296.54341859551,20494.04341859551,2802.5,0.0,1.0,65,888.1569252429279,9900.11419735749,42.49606484305792,C,Z,CZ,Aralıklı_Croston,Croston-SBA,50.74365872912717,68.92250795416105
Part-1079,246,170,0.0,269,235,4737.152711043019,2010.4400479658066,1247.5,1479.2126630772123,0.9711954723408509,29,98.55098274342191,663,164,354.7,11678.705832255791,10336.205832255791,1342.5,0.0,1.0,31,506.67675648312706,6941.553121212773,59.43769130686274,C,Y,CY,Global_ML,HareketliOrtalama,20.80876158382477,21.37914078197629
Part-108,110222,13693,6360.8,113303,15579,498948.2863142129,280900.9600371629,12260.0,205787.32627705002,0.9689380643999762,146,25709.405092180394,148871,5663,50175.8,654914.1755254747,622293.0356041224,30660.0,1961.1399213523596,0.999706366803267,371,56955.2476298849,155965.88921126182,23.81470657374633,A,X,AX,Global_ML,RandomForest,14.035644417030326,14.792959788135054
Part-1080,796,98,58.4,805,111,35495.09286113604,17158.454116538476,3023.75,15312.888744597565,0.9741628684321354,144,198.82794637811398,1292,83,620.9,61247.622091638,57581.372091638,3666.25,0.0,1.0,177,667.23877832207,25752.529230501954,42.04657805648571,C,Y,CY,Global_ML,CatBoost,45.867378886132606,71.29659461174215
Part-1081,0,1,0.0,0,1,422.4405599056992,13.760030998412839,375.0,33.68052890728643,0.7082918798705815,6,0.3712585798963078,579,114,398.0,25510.099747305696,25510.099747305696,0.0,0.0,1.0,0,688.2864876024113,25087.659187399997,98.34402623239325,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,100.0,33.33333333333333
Part-1082,1461,281,14.0,1579,217,62754.56510309923,15778.857059967744,6626.25,40349.458043131475,0.9544478644532578,103,262.85478070472425,2673,251,1248.0,91279.90316824004,83513.65316824004,7766.25,0.0,1.0,120,1391.2264307838911,28525.338065140808,31.250403511674545,C,Y,CY,Global_ML,UstelDuzeltme,64.18431844787462,77.25324514554428
Part-1083,834,155,25.2,882,121,54235.94300188896,16431.750560466266,9010.0,28794.192441422685,0.9599017894073383,105,155.9190802652549,2119,157,1389.0,158069.89349568303,148794.89349568303,9275.0,0.0,1.0,108,1411.8984375183422,103833.95049379408,65.6886319067646,C,Z,CZ,Aralıklı_Croston,RandomForest,68.67497639277707,101.51421091490714
Part-1084,299,46,38.4,284,39,12137.970414524061,6784.707846548685,2428.75,2924.5125679753774,0.9825853581756363,115,78.43193926029987,871,53,598.4,58377.66046559913,56230.16046559914,2147.5,0.0,1.0,102,650.0265936252853,46239.69005107507,79.20785054125842,C,Z,CZ,Aralıklı_Croston,CatBoost,99.58949699480225,126.71565825350044
Part-1085,1213,191,0.0,1325,182,284432.17853350204,79662.31259057022,10780.0,193989.8659429317,0.946542489895587,126,191.38479332813014,2069,94,1032.5,413944.7683132016,390819.7683132016,23125.0,0.0,1.0,270,938.9252979836753,129512.58977969957,31.287408295424306,C,Y,CY,Global_ML,HareketliOrtalama,38.25593050451053,48.833545431428185
Part-1086,261,35,4.0,280,39,88549.71194687518,25693.593979514982,6285.0,56571.1179673602,0.9616156849537356,147,40.35213737394271,383,19,256.5,104417.46644944849,92399.96644944849,12017.5,0.0,1.0,282,145.11539890015132,15867.754502573312,15.196456150614754,C,Z,CZ,Aralıklı_Croston,LightGBM,54.36715364553352,71.00351972273575
Part-1087,928,721,0.0,1017,890,8352.171160598446,4090.085786821328,1706.25,2555.8353737771163,0.9710146778160196,26,411.5933851408172,1555,483,684.7,11457.657700856576,8851.407700856576,2606.25,0.0,1.0,40,890.734583268584,3105.486540258131,27.104026157335493,C,X,CX,Global_ML,UstelDuzeltme,17.183163737280296,17.42847490509442
Part-1088,180,53,15.1,180,71,88210.36571022027,43915.57408017638,3645.0,40649.7916300439,0.9848933757764768,174,66.89633995079208,440,26,271.0,211852.00666149944,204333.25666149944,7518.75,0.0,1.0,360,311.2596678327475,123641.64095127917,58.36227038851503,C,Y,CY,Global_ML,LightGBM,35.23632143002292,55.301693238410806
Part-1089,414,131,8.6,442,174,304039.51432179793,153067.01152277872,3830.0,147142.50279901928,0.9820261381155019,180,118.32331157970751,1535,25,1204.4,1542528.1705299343,1521976.9205299343,20551.25,0.0,1.0,970,1176.51313364923,1238488.6562081364,80.2895324616765,C,Z,CZ,Aralıklı_Croston,XGBoost,56.672783100602,80.23140804995599
Part-109,11633,1470,817.9,11798,1622,205529.41642912553,109590.95015103451,6295.0,89643.466278091,0.9810631631027744,148,2318.031163828844,30066,674,17978.7,967438.7587250331,953486.2587250331,13952.5,0.0,1.0,332,20167.822789757363,761909.3422959077,78.75530470786715,B,Z,BZ,Global_ML,RandomForest,29.29236180280132,45.89175196717919
Part-1090,411,43,6.6,441,61,117189.28089109944,28882.99958979939,16160.0,72146.28130130004,0.9592559495955083,188,56.68828682118389,1105,56,661.9,390233.2123718377,377288.2123718377,12945.0,0.0,1.0,151,740.4986566817669,273043.9314807383,69.96942413516705,C,Z,CZ,Aralıklı_Croston,RandomForest,96.45456254178502,129.650767653652
Part-1091,806,141,56.1,818,161,37565.59019449646,16721.882230784402,3280.0,17563.707963712055,0.9827935872221027,154,179.66145611236178,2145,90,1546.2,143123.94032568845,137872.69032568845,5251.25,0.0,1.0,248,1481.3169929184444,105558.350131192,73.75310509966862,C,Z,CZ,Aralıklı_Croston,RandomForest,61.693742276755025,82.61747750059682
Part-1092,1196,136,0.0,1307,180,83828.1170897142,19593.968929342773,3758.75,60475.39816037143,0.9481574027806763,175,158.5749831611356,1753,87,702.7,84675.4751750505,78519.2251750505,6156.25,0.0,1.0,287,635.4600670675195,847.3580853362946,1.0007125245940958,C,Y,CY,Aralıklı_Croston,HareketliOrtalama,17.783785463472235,19.37406054452159
Part-1093,1409,146,114.8,1412,194,90807.73786757616,38991.13683272721,7387.5,44429.10103484895,0.9724353466182516,175,303.31211869455285,3249,129,2049.2,278413.8388271224,269791.3388271224,8622.5,0.0,1.0,205,2098.7072763779906,187606.10095954625,67.3838993599876,C,Z,CZ,Aralıklı_Croston,RandomForest,87.510504100402,122.84926821218303
Part-1094,916,166,92.4,898,124,15360.495781346759,7507.87145011989,4340.0,3512.6243312268693,0.9843362585667194,101,221.20490530924113,2106,171,1544.2,51806.717976577245,47529.217976577245,4277.5,0.0,1.0,99,1400.3564434714929,36446.22219523048,70.35037851984463,C,Z,CZ,Aralıklı_Croston,RandomForest,76.31528948903066,92.39067359708687
Part-1095,1450,153,4.2,1577,217,680981.394234418,180621.83874477935,16195.0,484164.55548963865,0.9535060893036242,189,187.26106753768755,2800,64,1696.3,1415589.1285580122,1374974.1285580122,40615.0,0.0,1.0,473,1425.5149041766526,734607.7343235941,51.89413506388688,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,31.436879701624626,42.47614526574758
Part-1096,814,122,0.0,888,174,190986.11429314586,46451.58450777752,4091.25,140443.27978536833,0.9540179945271889,191,127.87279914271032,2204,50,1483.4,534856.1301153464,524373.6301153464,10482.5,0.0,1.0,488,1443.5056325849696,343870.01582220057,64.29205845468051,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,38.83411505695415,51.245728397452325
Part-1097,726,162,85.4,699,137,39877.694505638174,21571.25013582451,9625.0,8681.44436981366,0.9852981871190846,113,222.06077478788106,2168,171,1607.4,170585.00920337634,161320.00920337634,9265.0,0.0,1.0,110,1660.6754827341679,130707.31469773815,76.62297836611489,C,Z,CZ,Aralıklı_Croston,CatBoost,57.31496213695696,79.85512003672054
Part-1098,546,117,38.3,554,109,33287.249239414596,14283.939664101188,5340.0,13663.309575313406,0.9825177906128435,126,134.2758218281028,1507,113,973.9,121056.34923996271,115421.34923996273,5635.0,0.0,1.0,133,1085.015541241415,87769.10000054812,72.50268205806266,C,Z,CZ,Aralıklı_Croston,LightGBM,157.19351658224625,149.58615595555196
Part-1099,1480,282,0.0,1620,223,115567.06750321544,29742.7345839551,2248.75,83575.58291926034,0.9500700615433569,105,257.31769310856095,2983,91,1913.2,190614.15559916254,183292.90559916254,7321.25,0.0,1.0,341,1585.748865788048,75047.0880959471,39.37120402209878,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,66.18328145167413,92.16322140740917
Part-11,70360,7320,4891.3,71420,9820,13020167.563747417,7115955.981682606,14655.0,5889556.582064809,0.9743725232881729,174,15595.97321070958,90612,703,27110.1,14242369.107436199,14085634.107436199,156735.0,0.0,1.0,1886,30871.35063242588,1222201.5436887816,8.581448314316246,A,X,AX,Yüksek_Hacim_Ayrı,CatBoost,13.898410106251976,15.032214580579423
Part-110,57100,8698,0.0,62350,12247,3438266.8590500117,671867.6536171512,16095.0,2750304.205432861,0.9533813177340023,187,9043.168823149028,95821,2026,35673.4,3164793.8559407173,3092093.8559407173,72700.0,0.0,1.0,847,41618.801866338195,-273473.00310929446,-8.641100038662902,A,X,AX,Global_ML,Croston-SBA,9.125426547380215,9.162115637040985
Part-1100,548,110,0.0,598,82,85932.04356798345,29235.525105113036,6333.75,50362.7684628704,0.9488880233568645,98,97.58954679044493,827,65,351.1,110376.99957357226,99126.99957357228,11250.0,0.0,1.0,175,330.89054936761477,24444.956005588814,22.146784293855465,C,X,CX,Global_ML,XGBoost,14.541238142459449,16.15113836249723
Part-1101,655,152,2.8,712,140,47101.346870837086,11013.092269821798,7920.0,28168.25460101529,0.9583064656414877,123,131.70845555485946,1725,153,1207.7,106359.8213879336,98173.5713879336,8186.25,0.0,1.0,127,1174.083458761279,59258.47451709651,55.71509404943333,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,55.017255974474175,73.46847862018659
Part-1102,48,15,0.2,52,10,37397.82067083563,12874.466631446288,5902.5,18620.854039389345,0.9621538287986345,92,11.49511286252962,152,13,100.5,133136.16663932256,126056.16663932256,7080.0,0.0,1.0,110,112.55067134179778,95738.34596848693,71.91009654638054,C,Z,CZ,Aralıklı_Croston,Croston-SBA,167.43504718411575,146.05885766378395
Part-1103,98,67,0.0,107,94,3398.296967172081,1534.6962951685546,630.0,1233.6006720035264,0.9685177407840975,29,39.279878967631966,213,49,108.5,6450.144628943161,5548.894628943161,901.25,0.0,1.0,42,142.0215257671499,3051.8476617710794,47.314406689065464,C,Y,CY,Global_ML,Croston-SBA,63.020833333333336,84.02654313789263
Part-1104,1550,274,0.0,1705,235,54231.00397779011,11753.922299068247,4835.0,37642.081678721865,0.9434968172243294,112,251.70076446674904,2709,246,1120.1,66928.26291633086,61208.26291633087,5720.0,0.0,1.0,133,1310.725575320803,12697.258938540748,18.971445522818954,C,Y,CY,Global_ML,UstelDuzeltme,34.21978180159001,48.76831849234183
Part-1105,988,104,1.1,1077,148,502808.69007787993,221009.29794852436,3956.25,277843.1421293555,0.9595714982416192,186,147.44309599631072,2869,25,1796.5,2934580.4159352663,2917389.1659352663,17191.25,0.0,1.0,817,1946.2931869580293,2431771.7258573864,82.8660790023833,C,Z,CZ,Aralıklı_Croston,LightGBM,287.8647873196968,175.90077361668602
Part-1106,641,66,19.5,678,93,30694.760853862448,12269.919128891937,4020.0,14404.841724970505,0.9735202031293188,189,98.58682550653182,1571,65,970.8,130011.91050275946,125815.66050275946,4196.25,0.0,1.0,199,1010.9085836407421,99317.14964889702,76.39080855348944,C,Z,CZ,Aralıklı_Croston,LightGBM,57.000388458376584,77.34375894916687
Part-1107,468,55,5.8,504,69,201295.35838153298,84650.83358998586,3476.25,113168.27479154713,0.9644069396848515,164,80.31775496388808,1386,22,785.8,1027610.7791273391,1018613.2791273391,8997.5,0.0,1.0,430,966.4728424551577,826315.4207458062,80.4113228013747,C,Z,CZ,Aralıklı_Croston,CatBoost,157.13059251129977,152.86841812377844
Part-1108,766,175,30.1,803,158,33043.666638785005,11947.823782501751,10070.0,11025.842856283258,0.9753375154556811,119,191.8737318369555,2674,298,1586.6,139548.7769946437,133488.7769946437,6060.0,0.0,1.0,72,2143.7368232552167,106505.11035585869,76.32106325084216,C,Z,CZ,Aralıklı_Croston,LightGBM,272.7298747438776,182.0989713430979
Part-1109,788,95,28.5,829,114,169455.22239456573,54028.32728526917,6900.0,108526.89510929659,0.9637977346388709,162,127.22989428799251,1944,48,1398.8,537424.1626431367,523269.16264313675,14155.0,0.0,1.0,332,1232.2328599168845,367968.940248571,68.46899820038641,C,Z,CZ,Aralıklı_Croston,RandomForest,76.5763677268293,94.36430812098673
Part-111,10591,1277,179.0,11359,1562,454835.09082173044,176075.52932185127,6892.5,271867.0614998792,0.9677871004872756,162,1700.4636539056348,20547,424,10064.7,1148385.2001784025,1126952.7001784025,21432.5,0.0,1.0,507,10883.636776245472,693550.109356672,60.39350814072913,B,Y,BY,Global_ML,CatBoost,20.25898604602555,20.176004499970094
Part-1110,796,82,55.7,808,111,347173.9866338834,196786.3441885254,3647.5,146740.14244535792,0.9703149066162545,174,184.57708671797428,2298,23,1669.4,1755061.216295893,1741643.716295893,13417.5,0.0,1.0,649,1633.586540672707,1407887.2296620097,80.21869645284487,C,Z,CZ,Aralıklı_Croston,RandomForest,72.89123245853217,104.59546408324756
Part-1111,1111,209,1.5,1210,166,72170.26955397951,26028.206005907796,8655.0,37487.06354807173,0.9552747569643755,102,239.20784859762693,3269,202,2015.3,264440.4497692577,255070.44976925766,9370.0,0.0,1.0,113,2344.1820583517842,192270.18021527817,72.70830933128688,C,Z,CZ,Aralıklı_Croston,RandomForest,88.12377894565405,120.17329149101263
Part-1112,830,131,17.3,887,174,617495.6051042109,309747.73015604273,7172.5,300575.3749481682,0.9615765029635567,170,189.4011676100673,2888,38,1937.8,3573378.4415328996,3547645.9415328996,25732.5,0.0,1.0,620,2169.2758918844966,2955882.836428689,82.7195575501564,C,Z,CZ,Aralıklı_Croston,CatBoost,58.520957605372445,85.85655980003625
Part-1113,352,70,0.0,385,53,11904.858959327295,3455.484765094739,2155.0,6294.374194232558,0.9499611818830243,100,63.361071964683035,834,68,549.0,30955.879094481974,28625.87909448198,2330.0,0.0,1.0,108,524.8949159548849,19051.02013515468,61.54249432557904,C,Z,CZ,Aralıklı_Croston,UstelDuzeltme,63.82622803131983,87.3581075028981
Part-1114,871,92,4.2,946,130,60230.883418335965,12933.085880992327,4033.75,43264.04753734364,0.9526482484566449,188,113.89410710882198,2133,82,1280.5,155878.47106848424,151125.97106848424,4752.5,0.0,1.0,221,1330.877850358634,95647.58765014829,61.360357844494196,C,Z,CZ,Aralıklı_Croston,Croston-SBA,100.0,131.02335966862307
Part-1115,543,114,0.0,612,84,30160.128169064246,6803.644912682656,4065.0,19291.483256381594,0.941307500702474,95,97.05239894387462,1404,113,896.0,69298.4710656044,64940.971065604404,4357.5,0.0,1.0,103,926.3677209127798,39138.342896540154,56.477931323316135,C,Z,CZ,Aralıklı_Croston,LightGBM,99.7540199082475,122.87368435678027
Part-1116,309,66,0.0,339,47,24996.293865155498,4909.319107106314,3977.5,16109.474758049188,0.9401946839993919,92,56.62813005636277,1427,104,901.9,104618.03383578875,101933.03383578875,2685.0,0.0,1.0,62,1175.7795676262342,79621.73997063325,76.10708885583689,C,Z,CZ,Aralıklı_Croston,HareketliOrtalama,129.9049449962619,168.96153398944617
Part-1117,347,40,5.0,373,51,135073.75964320847,45205.118354314094,10875.0,78993.64128889436,0.9614775489232853,170,52.35506048677523,723,26,510.7,370535.9226811866,353147.1726811866,17388.75,0.0,1.0,273,409.00327793728053,235462.1630379781,63.54637934540358,C,Z,CZ,Aralıklı_Croston,LightGBM,40.08168655982847,48.75464672440335
Part-1118,1550,273,0.0,1705,234,37893.918764922244,9189.905312176143,9710.0,18994.01345274611,0.9460398171063191,113,247.39959382372655,2264,344,1022.7,42068.06755948797,33943.06755948797,8125.0,0.0,1.0,95,913.7744995285618,4174.148794565728,9.922368762632399,C,Y,CY,Global_ML,HareketliOrtalama,11.86913145539906,12.047959153880639
