Parça_Kodu,champion,votes,MAE,RMSE,WAPE,sMAPE
Part-1931,HareketliOrtalama,3,521.6666666666666,915.9375888490802,100.0,66.66666666666666
Part-1932,CatBoost,3,1161.0946463902674,1468.9928672823132,54.2567591771153,79.34617342291953
Part-1933,HareketliOrtalama,3,811.6666666666666,1500.40983290122,100.0,66.66666666666666
Part-1934,HareketliOrtalama,2,122.94444444444446,142.7770211826041,64.53776611256927,87.85333654264107
Part-1935,HareketliOrtalama,2,185.16666666666666,209.49794483213648,100.0,131.62311407988324
Part-1936,UstelDuzeltme,3,787.5,947.5116596809822,56.29691409507923,68.37367225644667
Part-1937,HareketliOrtalama,4,24.722222222222218,30.434811939254327,30.33401499659168,34.424497244153635
Part-1938,RandomForest,4,287.33640292331717,413.2300096576485,26.65046247549703,27.117777492733104
Part-1939,HareketliOrtalama,3,1285.6666666666667,1616.3929321520527,68.16896429833864,82.2078404072157
Part-194,HareketliOrtalama,3,12400.0,18538.056355628127,32.45138834367067,44.98947781749159
Part-1940,CatBoost,4,8321.236664133909,12249.714354964415,18.20288533551239,17.471763185924914
Part-1941,UstelDuzeltme,4,14.5,18.637536054646947,18.238993710691823,18.162014519746016
Part-1942,RandomForest,3,399.66357395731694,526.1168736930417,44.40706377303522,60.785749816208536
Part-1943,HareketliOrtalama,3,694.6666666666666,947.3332160450313,37.260861791525116,49.444932805473535
Part-1944,RandomForest,3,741.4875974485072,1034.7715781112902,38.356113326071586,51.79580574246921
Part-1945,RandomForest,4,3113.787758664604,4752.899134508788,13.006722792547723,15.709507731443267
Part-1946,RandomForest,4,8516.157097222787,10100.713746941365,29.567252212374274,34.95921644081327
Part-1947,Croston-SBA,3,62.33997286647017,71.7459108924228,80.61203387905626,90.18860287483477
Part-1948,Croston-SBA,2,1680.5,1749.8696552102797,100.0,128.4352197006032
Part-1949,UstelDuzeltme,2,96.44662220303951,123.04780708081432,22.205668964629204,23.216783994702748
Part-195,RandomForest,3,3115.2125877311087,3638.840259552408,15.029369618772687,15.47983180822426
Part-1950,HareketliOrtalama,3,58.0,69.74955196988724,70.16129032258065,84.68828700009863
Part-1951,Croston-SBA,3,1006.1666666666666,1101.3954871237831,80.50406720896119,102.84568452217849
Part-1952,Croston-SBA,2,239.66666666666666,283.909856380984,65.662100456621,84.4039678329119
Part-1953,LightGBM,2,327.02219166341825,387.151545567162,69.95127094404668,89.28016227656506
Part-1954,CatBoost,3,1967.0983798176128,2222.740568691297,74.67158217705729,112.82024649149642
Part-1955,CatBoost,3,1092.3412121162153,1152.642291497653,97.24105745841678,121.5226477644791
Part-1956,UstelDuzeltme,3,473.29480032850324,750.0221155769914,33.78666034468792,44.298079177887075
Part-1957,RandomForest,4,440.18808127623123,543.0748104579917,16.09757108342407,15.99742187659163
Part-1958,RandomForest,3,1094.8703804694997,1262.998335013338,55.81327343090058,85.60491713677982
Part-1959,Croston-SBA,3,418.6666666666667,510.7094367334256,33.5918694838192,34.57433314067211
Part-196,RandomForest,4,15255.368255367111,23172.019147853065,14.280754371993154,16.236349192109074
Part-1960,CatBoost,4,1774.1466005533966,1819.2608610960212,72.39444779189594,109.98073297220425
Part-1961,HareketliOrtalama,3,199.1111111111111,200.00444439506282,276.5432098765432,179.58600999286222
Part-1962,HareketliOrtalama,4,6123.5,6356.250174259803,15.411040783198478,15.569366404159007
Part-1963,HareketliOrtalama,2,162.66666666666666,216.0740613771121,12.758169934640524,12.793659989811609
Part-1964,HareketliOrtalama,2,706.2777777777778,829.0586026733373,123.22380536977803,174.8695222516453
Part-1965,Croston-SBA,3,881.3681155472123,984.011821871507,208.36125663054665,140.39577666906246
Part-1966,LightGBM,3,1099.9143929129368,1130.8737601007604,149.34343420406475,146.65930600000047
Part-1967,HareketliOrtalama,3,433.0,538.2694492538101,180.66759388038943,188.81172839506172
Part-1968,RandomForest,3,820.7119081529241,893.4173905196777,48.890701438815974,70.26077098410815
Part-1969,HareketliOrtalama,4,9485.22222222222,11500.669420129903,17.082795537545646,16.969310828118264
Part-197,CatBoost,3,9571.397863499831,10456.330863517302,50.43683334299326,69.26619580644065
Part-1970,HareketliOrtalama,3,320.5,469.3206082555222,100.0,100.0
Part-1971,CatBoost,4,304.2449486188237,378.6493350047342,55.67153680124862,66.26208055665029
Part-1972,XGBoost,4,820.6658325195312,972.0123519771543,28.911954642224106,31.49575862306191
Part-1973,XGBoost,4,122.52899169921875,144.85762642617308,10.690329361572088,11.061124557476159
Part-1974,LightGBM,4,1339.966392034332,1443.1960455653787,69.07043257908929,102.32004764282361
Part-1975,UstelDuzeltme,4,200.18732166608376,232.54572702551866,23.477793784138047,23.714637836936358
Part-1976,HareketliOrtalama,3,457.49999999999994,497.9022103898627,99.99999999999999,126.23420499486089
Part-1977,HareketliOrtalama,3,1076.8333333333333,1255.0263609449273,62.35884567126725,85.18288810190603
Part-1978,RandomForest,2,363.41533997431947,398.60086626727207,190.2698115048793,143.94504461926775
Part-1979,XGBoost,3,276.5856577555339,324.7157785085974,67.37774853971592,89.5794473028508
Part-198,XGBoost,3,6862.334635416667,8784.742336800076,40.75625618658748,53.63940196029032
Part-1980,HareketliOrtalama,4,749.9444444444445,816.0690670661536,71.61653138097512,101.47984670822663
Part-1981,CatBoost,3,697.8873393367415,702.3569127294454,150.02952475888387,151.8596963756541
Part-1982,RandomForest,3,1330.290536828958,1528.8678820350904,98.67404154992889,123.80237511453886
Part-1983,HareketliOrtalama,3,597.7777777777777,807.9316527748839,57.497061023832416,76.81631252995892
Part-1984,HareketliOrtalama,3,469.8333333333333,552.6519398922496,143.6067244014264,153.85620345107435
Part-1985,HareketliOrtalama,4,298.6666666666667,382.5088234276433,10.692124105011933,10.774811309871735
Part-1986,HareketliOrtalama,4,296.3333333333333,318.38394013098923,22.941935483870967,24.670570724257903
Part-1987,LightGBM,4,515.0083609228284,831.5494929223419,33.532828709028436,44.34172752178638
Part-1988,HareketliOrtalama,4,16602.833333333332,18787.006409572903,9.398512910843523,9.259943629419519
Part-1989,HareketliOrtalama,3,10762.5,16822.9359225896,31.949632634886076,43.81930756637351
Part-199,Croston-SBA,3,5107.677815861501,7240.06684107013,13.955530968027489,14.503336889391496
Part-1990,XGBoost,4,193.2513631184896,220.52770238656632,21.881641417454944,22.564527182853787
Part-1991,RandomForest,3,579.1546475436895,691.2963204541347,38.636067214388895,55.09028187913225
Part-1992,CatBoost,3,1205.3152906062842,1257.2437841767378,96.10487366960405,127.08991392483546
Part-1993,XGBoost,4,244.2569580078125,325.39184026617136,18.978784615991646,20.72174011542819
Part-1994,Croston-SBA,3,26.012336069056857,31.000659316005475,74.6765628776752,88.351843558686
Part-1996,RandomForest,4,879.0020408736508,1114.3062451013416,34.72257716269606,52.162446725342015
Part-1997,HareketliOrtalama,4,28.333333333333332,35.52463933666323,22.911051212938006,23.561406679504966
Part-1998,LightGBM,3,213.04425000613756,237.43971434680543,50.01038732538441,65.93484579717212
Part-1999,Croston-SBA,2,93.0,114.37166774993233,33.941605839416056,35.74366280190409
Part-2,Croston-SBA,3,47586.0,60294.220497920534,41.42932596595295,54.274472801309045
Part-20,RandomForest,4,43743.18425008836,50947.93080592033,44.03683655518385,61.201986999015126
Part-200,RandomForest,4,7614.694350073758,9203.977083035563,51.56386896951927,81.78042829530638
Part-2000,Croston-SBA,3,1119.495311333522,1231.6878253948657,182.377731957674,141.88231017806217
Part-2001,LightGBM,4,1020.2205264732124,1177.5898061504718,53.40536694153965,74.84164714787038
Part-2002,XGBoost,3,1653.2693277994792,1679.0629295836784,97.56679420474943,128.32014978961575
Part-2003,UstelDuzeltme,3,285.82802674379957,290.1656049435532,159.68046186804446,150.14716458462306
Part-2004,RandomForest,3,1199.0712881482327,1235.8752214507936,99.45296832857889,128.1403764748872
Part-2005,Croston-SBA,3,57.833333333333336,61.59527423174778,100.0,132.3757942421808
Part-2006,CatBoost,3,806.9565661568516,935.6006715704887,65.44659903948512,90.4214524437318
Part-2007,HareketliOrtalama,4,1203.3888888888887,1536.9450037149813,40.40251431555779,42.258724443380366
Part-2008,Croston-SBA,3,225.66666666666666,228.74089606652785,100.0,131.1703744495095
Part-2009,CatBoost,3,777.6043347270697,930.6724031379225,70.08601484696437,88.70868730596412
Part-201,CatBoost,4,6017.719363027056,7613.643561999402,5.420327050981543,5.420182210013758
Part-2010,RandomForest,4,485.8707943076427,518.3960359946395,27.20441177534394,29.675742366012788
Part-2011,HareketliOrtalama,3,573.3333333333334,669.4832999327832,100.0,134.53578743365736
Part-2012,UstelDuzeltme,3,820.3333333333334,923.9045962795935,69.50014120304998,93.57996296045691
Part-2013,LightGBM,3,894.0519802920941,1007.7780862598498,99.72693589426594,115.19228755766385
Part-2014,RandomForest,4,918.5905143858587,1046.5351745180876,51.179711081021004,71.43346981537574
Part-2016,XGBoost,4,465.05780029296875,511.2022127730789,31.96273541532431,33.2831307480165
Part-2017,Croston-SBA,3,614.5,687.0900939169437,67.49038989566174,91.77449662495512
Part-2018,HareketliOrtalama,3,881.5,1100.4243878310465,63.88452711680155,81.23705607232039
Part-2019,LightGBM,3,1434.4345545294655,1513.247222151428,70.73148690973696,95.2329948275527
Part-202,Croston-SBA,3,18114.218717061958,23507.752851780577,58.58951731366703,78.71439379062757
Part-2020,LightGBM,3,9796.408119593229,13779.688580829768,29.774054006817806,30.055548679366183
Part-2021,HareketliOrtalama,3,9948.166666666666,14131.380633579689,17.982785164029007,18.141521889046786
Part-2022,CatBoost,3,166.78421919092247,176.98948368699877,130.4700541258846,146.76560923931234
Part-2023,Croston-SBA,3,1562.8333333333333,1583.8880873389007,100.0,132.44721945752713
Part-2024,HareketliOrtalama,4,649.6666666666666,715.082745794732,29.015929730534463,30.729855109092725
Part-2025,CatBoost,4,2285.9159857088803,2785.0040670118306,20.329191922352084,24.97248779147317
Part-2026,CatBoost,4,579.0988479463882,639.5995784165036,149.31641975411816,121.7414773949266
Part-2027,UstelDuzeltme,3,765.3566463205476,1063.0077054280077,39.336473170492425,51.46079326978889
Part-2028,XGBoost,4,272.6757405598958,346.33949995746735,49.3679675123529,65.69367505059571
Part-2029,Croston-SBA,3,1163.853484699974,1203.4053813106757,143.50844447595242,158.8528744401392
Part-203,Croston-SBA,3,15613.333333333334,16388.854800886103,100.0,120.83617006247974
Part-2030,UstelDuzeltme,3,814.2145525383982,1056.9495183885558,59.62029918514021,79.63611906804014
Part-2031,RandomForest,3,378.96280757652966,416.144275265924,89.76616049977014,115.18308548317908
Part-2032,Croston-SBA,4,120.66666666666667,135.2166424010631,14.787581699346406,15.0893726214548
Part-2033,RandomForest,3,677.0396110506477,732.9216832852825,88.11795371591944,119.08124373403257
Part-2034,RandomForest,3,73.48787393243815,92.45184218490648,40.63845563084138,55.08326229392667
Part-2035,UstelDuzeltme,3,3063.0403203244073,4910.987769619624,20.862554967473145,25.169458825025288
Part-2036,RandomForest,4,626.1752844428428,735.4612938556924,67.71902859872128,85.53814223509102
Part-2037,CatBoost,4,895.9698273830085,999.854798128941,53.13124099919007,77.18015227084014
Part-2038,RandomForest,2,793.2312107232227,932.9600421157221,95.01671519942775,110.41022075862881
Part-2039,XGBoost,3,178.67403157552084,237.61878326328983,12.438150475149378,12.23797329776195
Part-204,HareketliOrtalama,3,10412.833333333334,15072.729486283055,58.34010327665256,73.59774162616922
Part-2040,Croston-SBA,2,65.37829073565145,80.44419242308732,76.31707089764761,99.03132581342402
Part-2041,RandomForest,2,401.59279484073704,469.60702570010756,93.83009225250866,112.53927388691622
Part-2042,HareketliOrtalama,3,238.94444444444443,281.78606936626386,75.17916448173395,91.24847120272834
Part-2043,RandomForest,3,897.1650040246765,905.1534996123337,144.62627684438633,156.7308296035858
Part-2044,RandomForest,3,1379.4897558670752,1419.770655846436,97.53639565404727,130.54034637712724
Part-2045,CatBoost,3,741.3732390679028,872.9194113168159,92.4789903203205,113.85414042021583
Part-2046,CatBoost,2,641.2406525741075,744.7624106366458,59.45671326602757,84.08921834830926
Part-2047,XGBoost,4,152.50916544596353,206.29270749250105,23.687677780890017,23.90951077210604
Part-2048,UstelDuzeltme,3,539.8333333333334,674.8168930988595,68.40549102428723,89.71519374707823
Part-2049,CatBoost,2,137.1465032695496,163.07221439674004,152.95149063518545,137.5129755197557
Part-205,UstelDuzeltme,3,9446.666666666666,12791.353705993886,21.21654501216545,20.73315535156023
Part-2050,Croston-SBA,3,1575.190282666125,1779.2200203249902,70.56250332982492,97.88666166164504
Part-2051,HareketliOrtalama,3,562.3333333333334,603.3310313031589,66.70620798734677,93.10367412895593
Part-2052,Croston-SBA,3,507.8166114426734,613.5917490174755,153.57357200887301,157.55715025481857
Part-2053,CatBoost,3,729.9037145618962,1021.8320971654956,25.500304456570262,26.115877603995646
Part-2054,HareketliOrtalama,4,611.8888888888889,739.5655631667975,48.19287652052157,65.81436347422367
Part-2055,CatBoost,3,830.8993236997758,837.6353409624841,94.97801375878558,128.77080345388237
Part-2056,RandomForest,4,798.6551802710786,946.590300558062,34.1963254237242,38.381948515961426
Part-2057,Croston-SBA,2,594.0,659.9083997344604,100.0,118.2687642413127
Part-2058,RandomForest,3,686.454798787921,1053.6519319899,35.25403400434415,46.801496768590575
Part-2059,RandomForest,4,1002.692001722935,1086.7074104869516,95.17721895803844,125.95617142328301
Part-206,XGBoost,3,12743.191243489584,15086.060663357095,69.66601439707838,99.89362487079204
Part-2060,Croston-SBA,4,707.1143422662303,887.4637034470973,42.14030645209954,46.76909261611077
Part-2061,Croston-SBA,3,38.333333333333336,41.76507526771056,89.84375,112.42603697008376
Part-2062,XGBoost,4,496.0565185546875,520.6411497153696,76.45361190157013,101.5116238457912
Part-2063,RandomForest,4,818.0426347539086,906.5754436147174,291.4641216462857,143.527937937454
Part-2064,HareketliOrtalama,3,50.833333333333336,61.89641885171279,27.305282005371527,29.154288236950894
Part-2065,RandomForest,4,963.1557443477595,1208.0198703458384,37.56213497618822,53.22442610098973
Part-2066,Croston-SBA,3,391.3333333333333,433.5958920429529,100.0,128.78716202764028
Part-2067,Croston-SBA,3,746.7787792058758,766.0504286098128,249.0646289736106,181.9007792395025
Part-2068,Croston-SBA,2,1082.8333333333333,1097.5008685931623,100.0,129.07144387388044
Part-2069,HareketliOrtalama,4,376.88888888888897,479.0069588916916,11.758180809761512,12.024060470014836
Part-207,CatBoost,4,3336.19997120631,3588.99898583143,18.86617451978573,19.620849510135763
Part-2070,RandomForest,4,1463.0772342294501,1569.0457747977907,57.04375466486906,82.04396464845333
Part-2071,HareketliOrtalama,3,873.1666666666666,936.9607782612889,100.0,120.02563568754958
Part-2072,RandomForest,3,275.09584780010374,330.180247527789,69.20650259122108,96.02372928717567
Part-2073,RandomForest,3,1200.5367012584118,1236.388055995903,96.98694233944352,136.24538897600678
Part-2074,XGBoost,3,483.1749674479167,559.5219302658895,20.108551048675174,20.89931969651587
Part-2075,LightGBM,4,395.0188826109381,477.92239872819073,42.81274016737046,60.54057957607041
Part-2076,HareketliOrtalama,3,1258.388888888889,1382.2215813681973,65.87848646133264,91.26373399905549
Part-2077,CatBoost,3,250.74156481228115,298.97196821513216,86.11616421715438,121.87060520972193
Part-2078,Croston-SBA,2,224.63905651280695,248.2700686263963,100.28529308607452,125.79654930961243
Part-2079,HareketliOrtalama,4,1210.6666666666667,1672.7045963548574,41.8529615118691,52.16577922711343
Part-208,LightGBM,2,15040.399741008614,20541.113146280833,38.33137169740585,49.88620230321295
Part-2080,HareketliOrtalama,3,657.8333333333334,706.8437278179354,100.0,129.5878851272572
Part-2081,RandomForest,4,1208.8522823684864,1469.4018196203517,18.872589753879364,20.241490246623705
Part-2082,UstelDuzeltme,3,684.5893098671394,691.8122438264992,142.7714931943982,160.04659255373272
Part-2083,HareketliOrtalama,3,1419.6666666666667,1765.421101796018,63.529236276849645,81.2916231740538
Part-2084,RandomForest,3,52.28548492502913,60.198647740810884,93.92602082340564,113.80801589955402
Part-2085,CatBoost,3,1349.2417611056499,1454.173766931901,96.60442203620406,124.38988134710172
Part-2086,CatBoost,3,250.263520628149,335.57165435788147,76.65038916635498,106.51558208635723
Part-2087,HareketliOrtalama,4,516.2777777777777,570.5894126057526,51.705335781449946,72.30258322541508
Part-2088,HareketliOrtalama,3,505.6666666666667,629.398654802079,131.45580589254766,163.3267401902022
Part-2089,HareketliOrtalama,3,91.77777777777777,92.03018828382106,152.11786372007364,154.25765901156876
Part-209,XGBoost,4,2745.0673828125,3095.647273037894,29.95054607374709,30.742963639085303
Part-2090,CatBoost,3,141.50664234189753,167.5948828531415,56.33973815868515,95.65350047613951
Part-2091,CatBoost,3,1089.0787021821982,1271.4680884359295,66.61710891113457,96.2436957875302
Part-2092,HareketliOrtalama,4,730.5,816.3690954464163,66.13852421910367,91.23840633073966
Part-2093,Croston-SBA,4,258.21669404425455,375.9921602690699,8.667413506380573,8.518862133839384
Part-2094,CatBoost,3,769.9966757654174,809.5165483364337,437.4981112303508,170.6423639555241
Part-2095,RandomForest,4,55.58315010040516,61.56672459194594,90.13483800065703,117.12483950052697
Part-2096,CatBoost,2,1395.947716269463,1450.808039629695,99.62752822191956,123.26021633848896
Part-2097,HareketliOrtalama,4,891.2777777777778,1109.368463987006,41.98529219334747,57.66599810187258
Part-2098,XGBoost,2,222.05258178710938,269.2929428548668,67.25469413037133,92.15815144434863
Part-2099,HareketliOrtalama,3,694.3333333333334,784.6593740810935,21.089399615267794,21.27555026472489
Part-21,CatBoost,3,27548.368447054407,42263.19725535487,33.61148891290519,45.36746395494852
Part-210,CatBoost,4,7730.398589627445,8090.507924645624,37.75100235851402,39.93620333792776
Part-2100,UstelDuzeltme,2,896.2326051007898,1089.727095692715,75.99485063036657,94.730726004213
Part-2101,HareketliOrtalama,3,611.8333333333334,884.4332460206743,31.346597216292377,36.23736573757901
Part-2102,HareketliOrtalama,3,530.4444444444443,675.4495622258638,63.986060849752036,80.40568050628721
Part-2103,HareketliOrtalama,4,419.3333333333333,451.3660746371324,44.57831325301205,63.511987993303144
Part-2104,HareketliOrtalama,2,1302.6666666666667,1450.8463813313326,100.00000000000003,144.0546733530719
Part-2105,LightGBM,4,385.4536806877015,414.37380498986863,46.11609340231722,66.6318403239742
Part-2106,HareketliOrtalama,3,591.5,1448.8731828562497,100.0,33.33333333333333
Part-2107,RandomForest,2,653.3953057028995,863.282150409507,51.67903815208802,64.60614316515738
Part-2108,HareketliOrtalama,4,613.6111111111112,631.0742604656145,23.39199864455599,24.558003242576827
Part-2109,XGBoost,4,915.0472819010416,974.5251249295692,38.60144618861175,46.69435875424956
Part-211,HareketliOrtalama,4,1054.9444444444443,1306.096027607975,11.77021155264642,11.85251556504669
Part-2110,UstelDuzeltme,3,1399.123590886126,1418.7183812833061,146.22437807554007,157.52691001846995
Part-2111,CatBoost,3,1232.884786314581,1356.2573878039611,107.92688529161785,122.18000027208136
Part-2112,RandomForest,3,1585.153386685138,1730.4132893916892,100.26270630519531,120.73003159560629
Part-2113,LightGBM,4,685.6387725537373,806.3636166460847,83.66550000655732,96.26305832583493
Part-2114,CatBoost,3,320.2595705737155,365.90546803215176,82.1880848349997,127.97240858893211
Part-2115,CatBoost,2,847.8441071726744,858.2786580899079,99.961969798311,138.42568170822398
Part-2116,UstelDuzeltme,2,1195.3333333333333,1479.0840699416517,63.122689667312095,81.64725311652097
Part-2117,RandomForest,4,835.7923058324068,958.6230203182515,33.98911369794253,37.97993361783447
Part-2118,LightGBM,4,795.3241792026537,859.7040247845524,55.57820958788635,80.00065547124076
Part-2119,HareketliOrtalama,4,505.8333333333335,541.2887399530864,29.68215158924206,34.104885954023125
Part-212,RandomForest,3,3488.6114942702784,4309.486801505512,38.24742625326012,57.8221651821147
Part-2120,Croston-SBA,3,652.3333333333334,783.7649888468932,34.159539186594515,34.55313140572085
Part-2121,UstelDuzeltme,4,448.7217942890813,505.18192787943394,20.0650675639774,20.72078855968499
Part-2122,RandomForest,3,749.8094413783496,831.5848538101676,102.40966647553147,116.58766125746676
Part-2123,Croston-SBA,3,1067.573039410344,1180.076503724932,114.62845806123954,129.1399426762346
Part-2124,Croston-SBA,3,338.20180656536166,361.9340677182646,164.97649100749348,146.0597132538693
Part-2125,LightGBM,3,1575.7038354612835,1746.2696817239655,159.69971305350848,152.55704435422956
Part-2126,UstelDuzeltme,3,1015.5963212230372,1061.3847911833332,138.05115376842372,162.8495977165332
Part-2127,RandomForest,2,737.549493291613,857.4830587839924,52.507083053508275,76.90173413538174
Part-2128,LightGBM,4,572.2950412553508,617.4643154787108,63.039659400258955,90.38086834742938
Part-2129,HareketliOrtalama,4,322.3333333333333,361.83790109200373,19.954601733388362,19.519806333280265
Part-213,LightGBM,3,1009.5810338971755,1396.697459001888,13.512729105431992,13.37322307478617
Part-2130,Croston-SBA,3,1430.7319548741746,1462.2843157791117,141.3068597406592,160.83708257684418
Part-2131,CatBoost,3,257.93992217757085,284.53558316735126,89.77027453975784,118.6600545524284
Part-2132,HareketliOrtalama,3,1225.5,1301.0445162765698,133.52097330670057,166.46768086479818
Part-2133,RandomForest,3,810.8853121307903,1038.7656722185304,26.046961147731366,25.058728050069917
Part-2134,RandomForest,3,131.2953662855184,137.53494822377843,95.60342205256195,128.98459926717035
Part-2135,HareketliOrtalama,3,31.833333333333332,40.19742943688481,61.41479099678456,80.1336024355162
Part-2136,XGBoost,4,632.25537109375,826.2739793888138,37.927736718281345,51.81884890764687
Part-2137,LightGBM,3,266.8363894925115,320.2345089141503,62.39354391874782,85.63232865499437
Part-2138,XGBoost,2,1117.0861206054688,1223.7677014695337,67.71586910115995,94.88259510106124
Part-214,CatBoost,4,23147.97826183044,29092.52031949289,61.18004077747402,80.24502600398345
Part-215,CatBoost,4,14405.5708973609,22169.479815703264,34.25588659668806,46.46375398225982
Part-216,CatBoost,3,44834.10068687892,61019.75853890491,57.40320131988261,76.3617210720252
Part-217,Croston-SBA,3,1829.6666666666667,2358.8170753988043,50.5851995207815,58.76274254509374
Part-218,CatBoost,2,4897.312820772241,6690.160635081018,66.97637883988295,77.49819947485203
Part-219,CatBoost,3,56521.363945081364,87141.56584990263,34.76166342625453,46.035889740720656
Part-22,RandomForest,4,36914.29700379233,45910.36571814762,20.08826543451521,20.106030183743663
Part-220,XGBoost,2,30201.64453125,46637.10486216845,14.666367785887546,16.20780123566187
Part-221,RandomForest,4,10177.951771584898,11421.923267433358,35.761047649713284,40.69417635246147
Part-222,RandomForest,4,4499.429066162123,5949.039489182283,12.311630675799439,11.824885082343778
Part-223,XGBoost,2,9270.059407552084,10176.962307357904,98.68939556293138,117.43742452971769
Part-224,CatBoost,3,9751.08631316083,10454.364793392682,94.80113080930887,125.81346020024655
Part-225,RandomForest,3,12249.711478677777,13839.759551114612,23.440461061468607,24.9509545146787
Part-226,HareketliOrtalama,4,13423.444444444443,18821.7247615621,36.53068691395205,50.450438892817075
Part-227,HareketliOrtalama,3,20402.611111111113,33567.2825208317,13.238061766110649,14.978894463971967
Part-228,UstelDuzeltme,4,6990.058156017617,8910.67582470975,56.17663068406025,69.92595909961986
Part-229,UstelDuzeltme,4,4774.882084365295,5587.69310577813,21.743048128982924,22.528206933971287
Part-23,XGBoost,3,44746.208333333336,61727.70852482629,42.022781877802736,51.68355988609725
Part-230,LightGBM,3,9339.43347225831,14370.507252453726,31.23486702278091,44.239846472091074
Part-231,HareketliOrtalama,4,373.1666666666667,408.58475252999835,44.71739564609546,63.3763222874402
Part-232,UstelDuzeltme,4,3425.592290579112,3789.5171471491954,35.00801169027043,40.602261303127605
Part-233,CatBoost,3,8757.057502237005,10208.522008017413,21.821541898240746,22.626787379068457
Part-234,XGBoost,2,9751.812174479166,10850.316346271948,63.21877523891716,90.361273155338
Part-235,HareketliOrtalama,3,11773.166666666666,13862.97022246275,24.720646441457365,25.416721892381126
Part-236,RandomForest,4,14772.041468368041,15545.857934057225,69.31000548195017,97.98933173191685
Part-237,RandomForest,4,14583.818480497974,15973.845173756696,30.684257529837378,31.703535692487172
Part-238,HareketliOrtalama,4,8578.0,10110.797232002364,14.876692372616803,15.004258026005873
Part-239,RandomForest,3,14353.781050262174,16362.032819060641,15.549316136980842,16.347158573194676
Part-24,XGBoost,3,17003.830729166668,26764.949642447533,9.175603463549582,9.336066224351931
Part-240,LightGBM,3,12567.961557192184,19077.228640865796,28.79093192186515,43.6852727760611
Part-241,XGBoost,3,118.68047587076823,189.40133582857533,31.52203874389594,43.23532564079037
Part-242,HareketliOrtalama,3,4034.6666666666665,4484.695716173693,209.19460767369512,185.7036182200801
Part-243,XGBoost,4,5370.055989583333,7733.659273848779,12.447156514021255,11.906810808206458
Part-244,Croston-SBA,3,312.3333333333333,367.99234803992283,22.031507171408418,22.236980462288404
Part-245,CatBoost,2,6716.3702450027195,8024.899625523952,14.805017568422524,14.981189068430512
Part-246,Croston-SBA,3,165.83218269127556,247.40715949443077,23.511179020502208,22.597829053865713
Part-247,HareketliOrtalama,4,23041.833333333332,25874.163970390746,51.182653185888874,64.69672734750944
Part-248,Croston-SBA,3,6101.473009869478,8296.38440889603,20.289773352112658,21.088159503176694
Part-249,UstelDuzeltme,4,10799.392567780116,15017.949497663896,21.702595885881028,24.207520333256294
Part-25,XGBoost,4,18766.2265625,21932.159303682965,10.662961946254002,10.554907576835193
Part-250,Croston-SBA,3,10438.833333333334,11086.068826447454,100.0,138.63772457719904
Part-251,HareketliOrtalama,3,5101.5,8410.221925331894,29.860982391102876,42.15198354615824
Part-252,Croston-SBA,3,1422.0,1600.45920277413,52.11973121563837,54.585837956992066
Part-253,HareketliOrtalama,4,2935.8333333333335,3739.0420118884285,9.705287632438745,9.787650827926852
Part-254,CatBoost,3,3872.1043510179043,4494.4298227391455,29.744233761083915,30.602749917779732
Part-255,Croston-SBA,3,860.3707144328445,907.5305358287543,162.53854806665825,147.56190840147187
Part-256,LightGBM,3,19536.654181727663,22511.071944639167,66.02042516818604,92.10136681962823
Part-257,HareketliOrtalama,3,7003.5,10730.41469375718,37.293987131129356,48.19763633432825
Part-258,Croston-SBA,4,2776.7502746033547,3222.7970823344644,22.210744620949097,21.469665791519922
Part-259,HareketliOrtalama,4,195.0,230.24914042546752,25.01068832834545,26.754630026933896
Part-26,HareketliOrtalama,4,7864.666666666667,8526.801608262425,6.8640685184969685,7.034827295959012
Part-260,CatBoost,4,8157.601897295773,9030.399656485506,18.32729659698598,20.690340885927665
Part-261,HareketliOrtalama,4,3538.4444444444453,4098.637551403855,14.16454283032883,14.59229464933742
Part-262,RandomForest,4,2694.672921657425,3103.0194745042186,33.18426486996541,35.963159077639354
Part-263,RandomForest,3,4657.3341484632465,5487.074361385225,59.155774780429915,89.55535086947917
Part-264,XGBoost,4,913.201171875,1093.5790408644505,7.966742804539375,8.131683285386982
Part-265,XGBoost,3,3547.8854166666665,4613.965760226749,13.464120136112939,14.021522933803624
Part-266,RandomForest,4,550.1848828717115,840.693991490324,11.431621349968033,13.015583042002252
Part-267,CatBoost,2,1462.1775340902377,1568.3074026086013,146.14468106848952,152.88969508114707
Part-268,Croston-SBA,4,22376.166666666668,25305.809402514726,89.99966482319424,102.50113296223493
Part-269,RandomForest,4,13733.681170765414,14459.06641657328,66.69803474409525,96.37793889973328
Part-27,CatBoost,4,41352.27123488369,48378.294001731636,22.277877909325856,21.943517824503267
Part-270,HareketliOrtalama,4,19070.666666666668,22051.195893495966,46.76972377316537,60.02056794230947
Part-271,RandomForest,3,5291.556785134017,6971.996588858727,18.022297428465095,18.710587103963437
Part-272,CatBoost,4,1533.1887618032158,2056.8567581041993,14.967430680950999,14.085457672718718
Part-273,HareketliOrtalama,4,13748.166666666666,18739.770324988865,23.378121395392338,23.493029485025822
Part-274,RandomForest,3,399.95098915064295,512.1079471583938,41.567745278085184,54.363139984072184
